name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,ontology,over_represented_padjust,Term,Definition,estimate,p.value,fdr,Pct_Var_Explained,Effect,-log10FDR
leaf.voom5.module.signedhybrid_lightcyan1,GO:0000105,0.00114675103957424,0.9998588141034512,6,16,BP,0.0326694713454649,histidine biosynthetic process,"The chemical reactions and pathways resulting in the formation of histidine, 2-amino-3-(1H-imidazol-4-yl)propanoic acid.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0000302,0.00140065776104681,0.9995219704709944,15,96,BP,0.03956928908062478,response to reactive oxygen species,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009082,0.00140983215251632,0.9997713241324984,7,22,BP,0.03956928908062478,branched-chain amino acid biosynthetic process,"The chemical reactions and pathways resulting in the formation of amino acids containing a branched carbon skeleton, comprising isoleucine, leucine and valine.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0001887,0.0014345622886709,0.999922754661896,4,7,BP,0.03996732729245627,selenium compound metabolic process,"The chemical reactions and pathways involving compounds that contain selenium, such as selenocysteine.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0000373,0.00161213361631803,0.9996382688151516,9,36,BP,0.04458667351992007,Group II intron splicing,"The splicing of Group II introns. This occurs by a ribozymic mechanism where the intron sequence forms a distinct 3D structure, characteristic of Group II introns and containing splice site consensus sequences, that is involved in catalyzing the splicing reactions, though protein factors are also required in vivo. Splicing occurs by a series of two transesterification reactions (mechanistically similar to those for splicing of nuclear mRNAs) initiated by a bulged adenosine residue within the intron sequence as the initiating nucleophile. The intron is excised as a lariat.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:1990575,0.00165263144953317,0.999966745587228,3,4,BP,0.04533647105561957,mitochondrial L-ornithine transmembrane transport,"The process in which L-ornithine is transported across a mitochondrial membrane, into or out of the mitochondrion.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0046034,0.00166317484210375,0.9998347345354072,5,12,BP,0.04533647105561957,ATP metabolic process,"The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0046719,0.00170270384334084,0.9999653669481988,3,4,BP,0.04608246330298896,regulation by virus of viral protein levels in host cell,Any virus-mediated process that modulates the levels of viral proteins in a cell.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009423,0.00179008189112206,0.9997588146868712,6,16,BP,0.04810368996781198,chorismate biosynthetic process,The chemical reactions and pathways resulting in the formation of the unsymmetrical ether derived from phosphoenolpyruvate and 5-phosphoshikimic acid formed as an intermediate in the biosynthesis of aromatic amino acids and many other compounds.,-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006734,0.0018455804193443,0.9998120703120656,5,12,BP,0.04924580428799707,NADH metabolic process,"The chemical reactions and pathways involving reduced nicotinamide adenine dinucleotide (NADH), a coenzyme present in most living cells and derived from the B vitamin nicotinic acid.",-0.17907795598063136,1.39575110363661e-4,0.00432682842127349,7.1,Decrease,2.363830326241433
leaf.voom5.module.signedhybrid_palevioletred3,GO:0008380,6.703789069445044e-11,1,15,152,BP,2.540065678412728e-7,RNA splicing,The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA.,0.15158752043142457,0.00175029789296274,0.01808641156061505,NA,NA,1.7426475909077155
leaf.voom5.module.signedhybrid_palevioletred3,GO:0008150,5.92287422552542e-8,1,82,6445,BP,1.1220885220257907e-4,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",0.15158752043142457,0.00175029789296274,0.01808641156061505,NA,NA,1.7426475909077155
leaf.voom5.module.signedhybrid_palevioletred3,GO:0000398,9.230529905227104e-8,0.999999989670868,12,182,BP,1.1658159270301833e-4,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced.",0.15158752043142457,0.00175029789296274,0.01808641156061505,NA,NA,1.7426475909077155
leaf.voom5.module.signedhybrid_palevioletred3,GO:0051928,4.581284594883062e-7,1,3,3,BP,4.33962183250298e-4,positive regulation of calcium ion transport,"Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",0.15158752043142457,0.00175029789296274,0.01808641156061505,NA,NA,1.7426475909077155
leaf.voom5.module.signedhybrid_palevioletred3,GO:0000380,3.079966125356698e-6,0.9999999060813262,5,24,BP,0.0023339983297953,"alternative mRNA splicing, via spliceosome",The process of generating multiple mRNA molecules from a given set of exons by differential use of exons from the primary transcript(s) to form multiple mature mRNAs that vary in their exon composition.,0.15158752043142457,0.00175029789296274,0.01808641156061505,NA,NA,1.7426475909077155
leaf.voom5.module.signedhybrid_palevioletred3,GO:0045292,1.0612701693633295e-5,0.9999995561033423,5,39,BP,0.00670192111952942,"mRNA cis splicing, via spliceosome","The joining together, after removal of an intervening sequence composed of one or more introns, of two segments of the same RNA molecule via spliceosomal catalysis to produce an mRNA composed only of exon sequences that all came from the same primary transcript.",0.15158752043142457,0.00175029789296274,0.01808641156061505,NA,NA,1.7426475909077155
leaf.voom5.module.signedhybrid_palevioletred3,GO:0007219,5.521813660137121e-5,0.9999992450148336,3,10,BP,0.02988878851179936,Notch signaling pathway,"A series of molecular signals initiated by the binding of an extracellular ligand to the receptor Notch on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription.",0.15158752043142457,0.00175029789296274,0.01808641156061505,NA,NA,1.7426475909077155
leaf.voom5.module.signedhybrid_palevioletred3,GO:2000779,6.534016652769171e-5,0.9999991835145504,3,7,BP,0.03094673637167798,regulation of double-strand break repair,"Any process that modulates the frequency, rate or extent of double-strand break repair.",0.15158752043142457,0.00175029789296274,0.01808641156061505,NA,NA,1.7426475909077155
leaf.voom5.module.signedhybrid_plum2,GO:0043085,1.9526197891249045e-11,1,8,26,BP,7.398476380994264e-8,positive regulation of catalytic activity,Any process that activates or increases the activity of an enzyme.,-0.1410883121847143,0.00390688066550409,0.02422266012612542,NA,NA,1.6157781644688152
leaf.voom5.module.signedhybrid_plum2,GO:0006662,1.1588659461476112e-10,0.9999999999967388,9,41,BP,2.1954715349766497e-7,glycerol ether metabolic process,"The chemical reactions and pathways involving glycerol ethers, any anhydride formed between two organic hydroxy compounds, one of which is glycerol.",-0.1410883121847143,0.00390688066550409,0.02422266012612542,NA,NA,1.6157781644688152
leaf.voom5.module.signedhybrid_plum2,GO:0006109,5.922425031626477e-9,0.9999999999611218,5,11,BP,7.48002281494424e-6,regulation of carbohydrate metabolic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving carbohydrates.",-0.1410883121847143,0.00390688066550409,0.02422266012612542,NA,NA,1.6157781644688152
leaf.voom5.module.signedhybrid_plum2,GO:0010270,5.465983420431937e-6,0.9999999775739492,3,5,BP,0.00517765279500415,photosystem II oxygen evolving complex assembly,"The aggregation, arrangement and bonding together of a set of components to form the oxygen evolving complex (OEC) of photosystem II on a thylakoid membrane. The OEC protects the calcium-4 manganese-5 oxide cluster which is bound to the D1 and CP43 proteins. The exact protein composition of the OEC varies between cyanobacteria and plants, and in plants consists of three extrinsic nuclear-encoded polypeptides: PsbO, PsbP and PsbQ.",-0.1410883121847143,0.00390688066550409,0.02422266012612542,NA,NA,1.6157781644688152
leaf.voom5.module.signedhybrid_plum2,GO:0009642,3.874909509674731e-5,0.999998752231862,4,26,BP,0.02472378894096643,response to light intensity,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light intensity stimulus.",-0.1410883121847143,0.00390688066550409,0.02422266012612542,NA,NA,1.6157781644688152
leaf.voom5.module.signedhybrid_plum2,GO:0045454,3.915089301815746e-5,0.9999933745011,10,253,BP,0.02472378894096643,cell redox homeostasis,Any process that maintains the redox environment of a cell or compartment within a cell.,-0.1410883121847143,0.00390688066550409,0.02422266012612542,NA,NA,1.6157781644688152
leaf.voom5.module.signedhybrid_plum2,GO:0008615,6.39259895809055e-5,0.999999082304356,3,10,BP,0.03460222493172156,pyridoxine biosynthetic process,"The chemical reactions and pathways resulting in the formation of pyridoxine, 2-methyl-3-hydroxy-4,5-bis(hydroxymethyl)pyridine, one of the vitamin B6 compounds.",-0.1410883121847143,0.00390688066550409,0.02422266012612542,NA,NA,1.6157781644688152
leaf.voom5.module.signedhybrid_plum2,GO:0010190,9.808078365596916e-5,0.9999983268881036,3,11,BP,0.0464535111590584,cytochrome b6f complex assembly,"Formation of cytochrome b6f complex, a complex that transfers electrons from reduced plastoquinone to oxidized plastocyanin and translocates protons from the stroma to the lumen, by the aggregation, arrangement and bonding together of its constituents.",-0.1410883121847143,0.00390688066550409,0.02422266012612542,NA,NA,1.6157781644688152
root.voom5.module.signedhybrid_bisque4,GO:0006833,1.7853288681414068e-18,1,11,34,BP,6.7646110813877924e-15,water transport,"The directed movement of water (H2O) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0009407,6.6043430169523516e-12,1,9,67,BP,1.2511927845616231e-8,toxin catabolic process,"The chemical reactions and pathways resulting in the breakdown of toxin, a poisonous compound (typically a protein) that is produced by cells or organisms and that can cause disease when introduced into the body or tissues of an organism.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0006749,8.744202286434346e-11,1,9,85,BP,1.104392748776658e-7,glutathione metabolic process,"The chemical reactions and pathways involving glutathione, the tripeptide glutamylcysteinylglycine, which acts as a coenzyme for some enzymes and as an antioxidant in the protection of sulfhydryl groups in enzymes and other proteins; it has a specific role in the reduction of hydrogen peroxide (H2O2) and oxidized ascorbate, and it participates in the gamma-glutamyl cycle.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0055072,8.894147531094842e-10,0.9999999999748194,8,69,BP,8.424981248829591e-7,iron ion homeostasis,Any process involved in the maintenance of an internal steady state of iron ions within an organism or cell.,-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0071281,6.912573569863992e-8,0.9999999973306364,7,77,BP,4.74931289063544e-5,cellular response to iron ion,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an iron ion stimulus.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0015670,7.933389937541677e-8,1,3,3,BP,4.74931289063544e-5,carbon dioxide transport,"The directed movement of carbon dioxide (CO2) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0055085,8.774133078503057e-8,0.9999999868388014,15,562,BP,4.74931289063544e-5,transmembrane transport,"The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0071732,1.2458071096241985e-7,0.999999996459926,6,52,BP,5.9004539229576104e-5,cellular response to nitric oxide,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitric oxide stimulus.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0009651,2.265650663182878e-7,0.99999995308679,19,1045,BP,9.538389291999916e-5,response to salt stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0071369,3.059844697266119e-7,0.9999999897217032,6,62,BP,1.1593751557941324e-4,cellular response to ethylene stimulus,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ethylene (ethene) stimulus.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0010106,1.1718413358921566e-6,0.9999999853213716,4,19,BP,4.036460746995801e-4,cellular response to iron ion starvation,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of iron ions.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0042343,4.241656705414652e-6,0.9999998512564776,5,52,BP,0.00133930310473467,indole glucosinolate metabolic process,"The chemical reactions and pathways resulting in the formation of indole glucosinolates. Glucosinolates are sulfur-containing compounds that have a common structure linked to an R group derived from tryptophan; indoles are biologically active substances based on 2,3-benzopyrrole, formed during the catabolism of tryptophan.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0080170,8.355791254112638e-6,0.9999999399040808,3,10,BP,0.00243539177398713,hydrogen peroxide transmembrane transport,The process in which hydrogen peroxide is transported across a membrane.,-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0010039,1.1186385053440753e-5,0.999999733267335,4,33,BP,0.00302751521196335,response to iron ion,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an iron ion stimulus.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0009414,1.485680834662582e-5,0.9999972457023116,12,596,BP,0.00375282978835768,response to water deprivation,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a water deprivation stimulus, prolonged deprivation of water.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:1900409,6.634961982297414e-5,0.9999998962910004,2,3,BP,0.01571241934432806,positive regulation of cellular response to oxidative stress,NA,-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0006535,1.295729475816855e-4,0.999997274594202,3,22,BP,0.02887952343452979,cysteine biosynthetic process from serine,"The chemical reactions and pathways resulting in the formation of cysteine from other compounds, including serine.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0009970,1.4994067652833744e-4,0.9999966854144547,3,22,BP,0.03156251240921503,cellular response to sulfate starvation,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of sulfate.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_bisque4,GO:0055114,1.7078699209746432e-4,0.9999392371594642,21,1923,BP,0.03405852173985749,oxidation-reduction process,"A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons.",-0.1870527051975704,5.830299621520468e-5,0.00145757490538011,4.1,Decrease,2.836369117421544
root.voom5.module.signedhybrid_blue,GO:0006412,1.1281941552731884e-97,1,301,715,BP,4.27472765433011e-94,translation,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0010499,4.157194379442849e-28,1,39,49,BP,7.875804751854475e-25,proteasomal ubiquitin-independent protein catabolic process,The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome but do not involve ubiquitin.,-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0010498,1.3236238233553355e-27,1,40,52,BP,1.6717368888977888e-24,proteasomal protein catabolic process,The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome.,-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0046686,1.4074544764628438e-26,1,172,753,BP,1.333211252829429e-23,response to cadmium ion,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0043161,3.7591559782317158e-25,1,67,167,BP,2.8486884003039946e-22,proteasome-mediated ubiquitin-dependent protein catabolic process,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0042254,2.095854530496867e-23,1,85,236,BP,1.3235321360087715e-20,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0009735,2.8983676574280725e-20,1,109,412,BP,1.5688450077135667e-17,response to cytokinin,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokinin stimulus.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0006511,3.576298079448602e-17,1,125,586,BP,1.6938241778788445e-14,ubiquitin-dependent protein catabolic process,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0006886,5.204490032732425e-16,1,100,428,BP,2.1910903037803514e-13,intracellular protein transport,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0002181,9.054250625840412e-15,1,38,83,BP,3.4306555621309317e-12,cytoplasmic translation,The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein.,-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0009651,5.170355616198877e-12,1,176,1045,BP,1.7809524936161403e-9,response to salt stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0016192,1.714659096535701e-11,1,60,244,BP,5.414036097311476e-9,vesicle-mediated transport,"A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0010043,1.2881008690931084e-10,0.999999999979231,31,83,BP,3.754318609995221e-8,response to zinc ion,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a zinc ion stimulus.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0006096,6.720520405106372e-10,0.9999999998315772,39,138,BP,1.8188608439248606e-7,glycolytic process,"The chemical reactions and pathways resulting in the breakdown of a carbohydrate into pyruvate, with the concomitant production of a small amount of ATP and the reduction of NAD(P) to NAD(P)H. Glycolysis begins with the metabolism of a carbohydrate to generate products that can enter the pathway and ends with the production of pyruvate. Pyruvate may be converted to acetyl-coenzyme A, ethanol, lactate, or other small molecules.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0006888,4.410607750653921e-9,0.999999998687799,42,166,BP,1.11411951781518e-6,ER to Golgi vesicle-mediated transport,"The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0000027,9.128677702751218e-9,0.9999999981477634,27,72,BP,2.1617849884827727e-6,ribosomal large subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0000028,1.7457096582702892e-8,0.9999999967605646,24,61,BP,3.890878761874191e-6,ribosomal small subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0006325,3.1007474828190064e-8,0.9999999917240576,32,120,BP,6.527073451334007e-6,chromatin organization,"Any process that results in the specification, formation or maintenance of the physical structure of eukaryotic chromatin.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0043248,3.7745219922264566e-8,0.99999999783761,12,18,BP,7.527191488708443e-6,proteasome assembly,"The aggregation, arrangement and bonding together of a mature, active proteasome complex.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0006457,4.1186137400692446e-8,1,78,423,BP,7.802713730561183e-6,protein folding,The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.,-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0000398,4.92765916675564e-8,0.999999983499672,42,182,BP,8.890905039446245e-6,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0015986,1.0166603377829337e-7,0.9999999792394796,23,65,BP,1.750966372663425e-5,ATP synthesis coupled proton transport,The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis.,-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0009853,1.770532061826308e-7,0.9999999506150584,31,104,BP,2.9167591227216873e-5,photorespiration,"A light-dependent catabolic process occurring concomitantly with photosynthesis in plants (especially C3 plants) whereby dioxygen (O2) is consumed and carbon dioxide (CO2) is evolved. The substrate is glycolate formed in large quantities in chloroplasts from 2-phosphoglycolate generated from ribulose 1,5-bisphosphate by the action of ribulose-bisphosphate carboxylase; the glycolate enters the peroxisomes where it is converted by glycolate oxidase to glyoxylate which undergoes transamination to glycine. This then passes into the mitochondria where it is decarboxylated forming one molecule of serine for every two molecules of glycine. This pathway also exists in photosynthetic bacteria.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0032482,2.210179597810232e-7,0.9999999350319052,33,109,BP,3.489321040042904e-5,Rab protein signal transduction,A series of molecular signals within the cell that are mediated by a member of the Rab family of proteins switching to a GTP-bound active state.,-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0006414,3.812883023298405e-7,0.9999998933633214,29,105,BP,5.596888591969598e-5,translational elongation,The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis.,-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0015031,3.840567521541556e-7,1,73,423,BP,5.596888591969598e-5,protein transport,"The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0007017,4.875947899133249e-7,0.9999998934637604,22,65,BP,6.842580218450325e-5,microtubule-based process,"Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins.",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
root.voom5.module.signedhybrid_blue,GO:0034975,1.1354426452831582e-6,0.9999999387226932,9,14,BP,1.536497208206388e-4,protein folding in endoplasmic reticulum,"A protein folding process that takes place in the endoplasmic reticulum (ER). Secreted, plasma membrane and organelle proteins are folded in the ER, assisted by chaperones and foldases (protein disulphide isomerases), and additional factors required for optimal folding (ATP, Ca2+ and an oxidizing environment to allow disulfide bond formation).",-0.15160067839439814,0.0017484488429117,0.0145704070242642,NA,NA,1.8365283160458707
