name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition
leaf.voom5.module.signedhybrid_mediumpurple3,GO:0010193,7.210658747439995e-5,0.9999971326531513,4,54,response to ozone,BP,0.03415148249256268,response to ozone,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ozone stimulus."
leaf.voom5.module.signedhybrid_mediumpurple3,GO:0006970,9.270046802885694e-5,0.999988785621813,7,252,response to osmotic stress,BP,0.03902689704014877,response to osmotic stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell."
leaf.voom5.module.signedhybrid_mediumpurple3,GO:0009658,1.3101616505537328e-4,0.9999832355637006,7,254,chloroplast organization,BP,0.04964202493948093,chloroplast organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the chloroplast."
leaf.voom5.module.signedhybrid_navajowhite2,no enriched GO,NA,NA,NA,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_orange,no enriched GO,NA,NA,NA,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_orangered4,no enriched GO,NA,NA,NA,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_palevioletred3,GO:0008380,6.703789060512977e-11,1,15,152,RNA splicing,BP,2.540065675028367e-7,RNA splicing,The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA.
leaf.voom5.module.signedhybrid_palevioletred3,GO:0008150,5.922874248898657e-8,1,82,6445,biological_process,BP,1.1220885264538506e-4,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."
leaf.voom5.module.signedhybrid_palevioletred3,GO:0000398,9.230529897840023e-8,0.9999999896708679,12,182,"mRNA splicing, via spliceosome",BP,1.1658159260971949e-4,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
leaf.voom5.module.signedhybrid_palevioletred3,GO:0051928,4.581284598609688e-7,1,3,3,positive regulation of calcium ion transport,BP,4.3396218360330273e-4,positive regulation of calcium ion transport,"Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
leaf.voom5.module.signedhybrid_palevioletred3,GO:0000380,3.0799661231870484e-6,0.9999999060813263,5,24,"alternative mRNA splicing, via spliceosome",BP,0.002333998328151145,"alternative mRNA splicing, via spliceosome",The process of generating multiple mRNA molecules from a given set of exons by differential use of exons from the primary transcript(s) to form multiple mature mRNAs that vary in their exon composition.
leaf.voom5.module.signedhybrid_palevioletred3,GO:0045292,1.0612701698123693e-5,0.9999995561033421,5,39,"mRNA cis splicing, via spliceosome",BP,0.006701921122365112,"mRNA cis splicing, via spliceosome","The joining together, after removal of an intervening sequence composed of one or more introns, of two segments of the same RNA molecule via spliceosomal catalysis to produce an mRNA composed only of exon sequences that all came from the same primary transcript."
leaf.voom5.module.signedhybrid_palevioletred3,GO:0007219,5.5218136613784086e-5,0.9999992450148334,3,10,Notch signaling pathway,BP,0.029888788518518273,Notch signaling pathway,"A series of molecular signals initiated by the binding of an extracellular ligand to the receptor Notch on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription."
leaf.voom5.module.signedhybrid_palevioletred3,GO:2000779,6.534016649203138e-5,0.999999183514551,3,7,regulation of double-strand break repair,BP,0.03094673635478836,regulation of double-strand break repair,"Any process that modulates the frequency, rate or extent of double-strand break repair."
leaf.voom5.module.signedhybrid_plum1,GO:0006355,3.6305772912715905e-15,1,206,2992,"regulation of transcription, DNA-templated",BP,1.3756257356628057e-11,"regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
leaf.voom5.module.signedhybrid_plum1,GO:0009908,3.720351372396914e-9,1,58,397,flower development,BP,7.048205675005953e-6,flower development,"The process whose specific outcome is the progression of the flower over time, from its formation to the mature structure. The flower is the reproductive structure in a plant, and its development begins with the transition of the vegetative or inflorescence meristem into a floral meristem."
leaf.voom5.module.signedhybrid_plum1,GO:0006511,2.1582407705594757e-6,0.9999990922392855,60,586,ubiquitin-dependent protein catabolic process,BP,0.002725858093216618,ubiquitin-dependent protein catabolic process,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."
leaf.voom5.module.signedhybrid_plum1,GO:0009615,5.534568563513602e-6,0.999998658551705,19,82,response to virus,BP,0.004355055020487845,response to virus,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus."
leaf.voom5.module.signedhybrid_plum1,GO:0000398,5.746971523473007e-6,0.9999979665589482,31,182,"mRNA splicing, via spliceosome",BP,0.004355055020487845,"mRNA splicing, via spliceosome","The joining together of exons from one or more primary transcripts of messenger RNA (mRNA) and the excision of intron sequences, via a spliceosomal mechanism, so that mRNA consisting only of the joined exons is produced."
leaf.voom5.module.signedhybrid_plum1,GO:0019760,7.387995970823276e-6,0.9999987729217438,12,81,glucosinolate metabolic process,BP,0.004665519455574899,glucosinolate metabolic process,"The chemical reactions and pathways involving glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae. They are metabolized to a variety of toxic products which are most likely the cause of hepatocytic necrosis in animals and humans."
leaf.voom5.module.signedhybrid_plum1,GO:0045892,3.4109510586203046e-5,0.9999851466173163,37,355,"negative regulation of transcription, DNA-templated",BP,0.018138761170693657,"negative regulation of transcription, DNA-templated","Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."
leaf.voom5.module.signedhybrid_plum1,GO:0010228,3.8297727465175314e-5,0.999984363297336,33,222,vegetative to reproductive phase transition of meristem,BP,0.018138761170693657,vegetative to reproductive phase transition of meristem,"The process involved in transforming a meristem that produces vegetative structures, such as leaves, into a meristem that produces reproductive structures, such as a flower or an inflorescence."
leaf.voom5.module.signedhybrid_plum1,GO:0034720,4.429446625470021e-5,0.9999983692781211,5,9,histone H3-K4 demethylation,BP,0.018205771726447145,histone H3-K4 demethylation,The modification of histone H3 by the removal of a methyl group from lysine at position 4 of the histone.
leaf.voom5.module.signedhybrid_plum1,GO:0006397,4.8049014849425035e-5,0.9999779972833195,41,294,mRNA processing,BP,0.018205771726447145,mRNA processing,Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide.
leaf.voom5.module.signedhybrid_plum1,GO:0000122,6.956542791229441e-5,0.999981087183439,17,76,negative regulation of transcription by RNA polymerase II,BP,0.02337455313219894,negative regulation of transcription by RNA polymerase II,"Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."
leaf.voom5.module.signedhybrid_plum1,GO:0016567,7.456783811194338e-5,0.9999554714352016,81,988,protein ubiquitination,BP,0.02337455313219894,protein ubiquitination,The process in which one or more ubiquitin groups are added to a protein.
leaf.voom5.module.signedhybrid_plum1,GO:0030154,8.019772782227137e-5,0.9999633260000544,37,431,cell differentiation,BP,0.02337455313219894,cell differentiation,"The process in which relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."
leaf.voom5.module.signedhybrid_plum1,GO:0050792,8.699962528039159e-5,0.999998799410901,4,5,regulation of viral process,BP,0.023545827156243124,regulation of viral process,"Any process that modulates the rate or extent of the viral life cycle, the set of processes by which a virus reproduces and spreads among hosts."
leaf.voom5.module.signedhybrid_plum1,GO:0045944,9.370307161275478e-5,0.9999646004371978,25,239,positive regulation of transcription by RNA polymerase II,BP,0.02366939588938186,positive regulation of transcription by RNA polymerase II,"Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."
leaf.voom5.module.signedhybrid_plum1,GO:0009867,1.1164728882905334e-4,0.9999645812285283,19,126,jasmonic acid mediated signaling pathway,BP,0.02643947358583019,jasmonic acid mediated signaling pathway,A series of molecular signals mediated by jasmonic acid.
leaf.voom5.module.signedhybrid_plum1,GO:0006470,1.3723906143265914e-4,0.9999546563867155,19,203,protein dephosphorylation,BP,0.030588164927549732,protein dephosphorylation,The process of removing one or more phosphoric residues from a protein.
leaf.voom5.module.signedhybrid_plum1,GO:0010182,1.6859033682847785e-4,0.9999558022167634,15,58,sugar mediated signaling pathway,BP,0.03548826590239459,sugar mediated signaling pathway,"The process in which a change in the level of a mono- or disaccharide such as glucose, fructose or sucrose triggers the expression of genes controlling metabolic and developmental processes."
leaf.voom5.module.signedhybrid_plum2,GO:0043085,6.490338107348183e-12,1,8,26,positive regulation of catalytic activity,BP,1.6883840981127517e-8,positive regulation of catalytic activity,Any process that activates or increases the activity of an enzyme.
leaf.voom5.module.signedhybrid_plum2,GO:0006662,8.912030077132497e-12,1,9,41,glycerol ether metabolic process,BP,1.6883840981127517e-8,glycerol ether metabolic process,"The chemical reactions and pathways involving glycerol ethers, any anhydride formed between two organic hydroxy compounds, one of which is glycerol."
leaf.voom5.module.signedhybrid_plum2,GO:0006109,6.755192430743377e-9,0.9999999999544231,5,11,regulation of carbohydrate metabolic process,BP,8.531808040028885e-6,regulation of carbohydrate metabolic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving carbohydrates."
leaf.voom5.module.signedhybrid_plum2,GO:0010270,3.217422412397385e-6,0.9999999889549285,3,5,photosystem II oxygen evolving complex assembly,BP,0.003047703380143423,photosystem II oxygen evolving complex assembly,"The aggregation, arrangement and bonding together of a set of components to form the oxygen evolving complex (OEC) of photosystem II on a thylakoid membrane. The OEC protects the calcium-4 manganese-5 oxide cluster which is bound to the D1 and CP43 proteins. The exact protein composition of the OEC varies between cyanobacteria and plants, and in plants consists of three extrinsic nuclear-encoded polypeptides: PsbO, PsbP and PsbQ."
leaf.voom5.module.signedhybrid_plum2,GO:0008150,1.0189261747911577e-5,0.9999948134799475,73,6445,biological_process,BP,0.007559109566773618,biological_process,"A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence."
leaf.voom5.module.signedhybrid_plum2,GO:0045454,1.1970086408192586e-5,0.9999982411724192,10,253,cell redox homeostasis,BP,0.007559109566773618,cell redox homeostasis,Any process that maintains the redox environment of a cell or compartment within a cell.
leaf.voom5.module.signedhybrid_plum2,GO:0009642,2.9452727266712278e-5,0.9999991164560273,4,26,response to light intensity,BP,0.01594234051622469,response to light intensity,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light intensity stimulus."
leaf.voom5.module.signedhybrid_plum2,GO:0008615,3.7631132873840185e-5,0.9999995485995933,3,10,pyridoxine biosynthetic process,BP,0.017823045307372557,pyridoxine biosynthetic process,"The chemical reactions and pathways resulting in the formation of pyridoxine, 2-methyl-3-hydroxy-4,5-bis(hydroxymethyl)pyridine, one of the vitamin B6 compounds."
leaf.voom5.module.signedhybrid_plum2,GO:0010190,5.1478251285252166e-5,0.9999992945168074,3,11,cytochrome b6f complex assembly,BP,0.02167234379109116,cytochrome b6f complex assembly,"Formation of cytochrome b6f complex, a complex that transfers electrons from reduced plastoquinone to oxidized plastocyanin and translocates protons from the stroma to the lumen, by the aggregation, arrangement and bonding together of its constituents."
leaf.voom5.module.signedhybrid_skyblue1,GO:0019761,0,1,13,69,glucosinolate biosynthetic process,BP,0,glucosinolate biosynthetic process,"The chemical reactions and pathways resulting in the formation of glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae."
leaf.voom5.module.signedhybrid_skyblue1,GO:0009098,3.620266283423788e-10,0.9999999999986836,5,30,leucine biosynthetic process,BP,6.858594473946366e-7,leucine biosynthetic process,"The chemical reactions and pathways resulting in the formation of leucine, 2-amino-4-methylpentanoic acid."
leaf.voom5.module.signedhybrid_skyblue1,GO:0009625,3.1971830165787758e-6,0.9999999437632037,4,84,response to insect,BP,0.004038042149938994,response to insect,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from an insect."
leaf.voom5.module.signedhybrid_skyblue1,GO:0009086,6.486340912552299e-6,0.9999999509481335,3,26,methionine biosynthetic process,BP,0.006144186429415165,methionine biosynthetic process,"The chemical reactions and pathways resulting in the formation of methionine (2-amino-4-(methylthio)butanoic acid), a sulfur-containing, essential amino acid found in peptide linkage in proteins."
leaf.voom5.module.signedhybrid_thistle1,GO:0000162,0,1,8,35,tryptophan biosynthetic process,BP,0,tryptophan biosynthetic process,"The chemical reactions and pathways resulting in the formation of tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid; tryptophan is synthesized from chorismate via anthranilate."
leaf.voom5.module.signedhybrid_thistle1,GO:0009611,4.5926010417599324e-15,1,17,419,response to wounding,BP,8.700682673614192e-12,response to wounding,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism."
leaf.voom5.module.signedhybrid_thistle1,GO:0009684,2.045261508337579e-9,0.9999999999875582,5,17,indoleacetic acid biosynthetic process,BP,2.2881455217763057e-6,indoleacetic acid biosynthetic process,"The chemical reactions and pathways resulting in the formation of indole-3-acetic acid, a compound which functions as a growth regulator in plants."
leaf.voom5.module.signedhybrid_thistle1,GO:0009809,2.6275010158135226e-9,0.9999999999132461,8,116,lignin biosynthetic process,BP,2.2881455217763057e-6,lignin biosynthetic process,"The chemical reactions and pathways resulting in the formation of lignins, a class of polymers formed by the dehydrogenetive radical polymerization of various phenylpropanoid monomers."
leaf.voom5.module.signedhybrid_thistle1,GO:0009753,3.019458329079316e-9,0.9999999997927714,11,338,response to jasmonic acid,BP,2.2881455217763057e-6,response to jasmonic acid,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a jasmonic acid stimulus."
leaf.voom5.module.signedhybrid_thistle1,GO:2000022,5.348097252715375e-9,0.9999999998680845,7,89,regulation of jasmonic acid mediated signaling pathway,BP,3.377323415089759e-6,regulation of jasmonic acid mediated signaling pathway,"Any process that modulates the frequency, rate or extent of jasmonic acid mediated signaling pathway."
leaf.voom5.module.signedhybrid_thistle1,GO:0031347,6.923144665961318e-9,0.9999999998190561,7,95,regulation of defense response,BP,3.747399305618205e-6,regulation of defense response,"Any process that modulates the frequency, rate or extent of a defense response."
leaf.voom5.module.signedhybrid_thistle1,GO:0010439,1.8545554193378842e-8,0.9999999998011025,5,28,regulation of glucosinolate biosynthetic process,BP,8.783638104839054e-6,regulation of glucosinolate biosynthetic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae."
leaf.voom5.module.signedhybrid_thistle1,GO:0070814,4.146090123320356e-8,0.9999999997974541,4,13,hydrogen sulfide biosynthetic process,BP,1.7455039419178697e-5,hydrogen sulfide biosynthetic process,"The chemical reactions and pathways resulting in the formation of hydrogen sulfide, H2S."
leaf.voom5.module.signedhybrid_thistle1,GO:0052544,6.163505861658e-8,0.9999999991418721,5,31,defense response by callose deposition in cell wall,BP,2.335352370982216e-5,defense response by callose deposition in cell wall,"Any process in which callose is transported to, and/or maintained in, the cell wall during the defense response. Callose is a linear 1,3-beta-d-glucan formed from UDP-glucose and is found in certain plant cell walls."
leaf.voom5.module.signedhybrid_thistle1,GO:0019761,6.94302057903432e-8,0.9999999982169563,6,69,glucosinolate biosynthetic process,BP,2.3915549976328216e-5,glucosinolate biosynthetic process,"The chemical reactions and pathways resulting in the formation of glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae."
leaf.voom5.module.signedhybrid_thistle1,GO:0048232,1.1639121247198299e-7,0.9999999992105385,4,17,male gamete generation,BP,3.6750525338028625e-5,male gamete generation,Generation of the male gamete; specialised haploid cells produced by meiosis and along with a female gamete takes part in sexual reproduction.
leaf.voom5.module.signedhybrid_thistle1,GO:0019344,1.3397296444369034e-7,0.9999999977513985,5,41,cysteine biosynthetic process,BP,3.904796632901098e-5,cysteine biosynthetic process,"The chemical reactions and pathways resulting in the formation of cysteine, 2-amino-3-mercaptopropanoic acid."
leaf.voom5.module.signedhybrid_thistle1,GO:0042742,2.0056696828287106e-7,0.9999999734570787,13,726,defense response to bacterium,BP,5.428201734455704e-5,defense response to bacterium,Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism.
leaf.voom5.module.signedhybrid_thistle1,GO:0000103,6.339896380653077e-7,0.9999999930174054,4,24,sulfate assimilation,BP,1.5838328053941186e-4,sulfate assimilation,The pathways by which inorganic sulfate is processed and incorporated into sulfated compounds.
leaf.voom5.module.signedhybrid_thistle1,GO:0055114,7.037686791075886e-7,0.9999998400855583,20,1923,oxidation-reduction process,BP,1.5838328053941186e-4,oxidation-reduction process,"A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons."
leaf.voom5.module.signedhybrid_thistle1,GO:0006730,7.10613821369755e-7,0.9999999829145776,5,53,one-carbon metabolic process,BP,1.5838328053941186e-4,one-carbon metabolic process,The chemical reactions and pathways involving the transfer of one-carbon units in various oxidation states.
leaf.voom5.module.signedhybrid_thistle1,GO:0006952,1.4155724996008559e-6,0.9999997390333898,15,1165,defense response,BP,2.9797801116598015e-4,defense response,"Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."
leaf.voom5.module.signedhybrid_thistle1,GO:0006556,1.7704903815879772e-6,0.9999999930788095,3,8,S-adenosylmethionine biosynthetic process,BP,3.530730555703603e-4,S-adenosylmethionine biosynthetic process,"The chemical reactions and pathways resulting in the formation of S-adenosylmethionine, S-(5'-adenosyl)-L-methionine, an important intermediate in one-carbon metabolism."
leaf.voom5.module.signedhybrid_thistle1,GO:0009698,7.2172468721095475e-6,0.9999998448241412,4,41,phenylpropanoid metabolic process,BP,0.0013673074199211537,phenylpropanoid metabolic process,The chemical reactions and pathways involving aromatic derivatives of trans-cinnamic acid.
leaf.voom5.module.signedhybrid_thistle1,GO:0032260,1.826195234127006e-5,0.9999999851312271,2,3,response to jasmonic acid stimulus involved in jasmonic acid and ethylene-dependent systemic resistance,BP,0.0032949779724320122,response to jasmonic acid stimulus involved in jasmonic acid and ethylene-dependent systemic resistance,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a jasmonic acid stimulus received in the context of the jasmonic acid- and ethylene (ethene)-dependent process that confers broad spectrum systemic resistance to disease in response to wounding or a pathogen."
leaf.voom5.module.signedhybrid_thistle1,GO:1900067,2.474597303381947e-5,0.9999999765366643,2,3,regulation of cellular response to alkaline pH,BP,0.004092083168207594,regulation of cellular response to alkaline pH,NA
leaf.voom5.module.signedhybrid_thistle1,GO:0009759,2.483977642353515e-5,0.9999997084123066,3,19,indole glucosinolate biosynthetic process,BP,0.004092083168207594,indole glucosinolate biosynthetic process,"The chemical reactions and pathways resulting in the formation of indole glucosinolates, sulfur-containing compounds that have a common structure linked to an R group derived from tryptophan."
leaf.voom5.module.signedhybrid_thistle1,GO:0010120,7.157932693199775e-5,0.999998753179187,3,27,camalexin biosynthetic process,BP,0.011300586239389145,camalexin biosynthetic process,"The chemical reactions and pathways resulting in the formation of camalexin, an indole phytoalexin."
leaf.voom5.module.signedhybrid_thistle1,GO:0019438,1.1328454918036696e-4,0.9999976589036373,3,33,aromatic compound biosynthetic process,BP,0.017169406273776416,aromatic compound biosynthetic process,"The chemical reactions and pathways resulting in the formation of aromatic compounds, any substance containing an aromatic carbon ring."
leaf.voom5.module.signedhybrid_thistle1,GO:0019510,1.1841904368494243e-4,0.9999995954608533,2,5,S-adenosylhomocysteine catabolic process,BP,0.017257298327778725,S-adenosylhomocysteine catabolic process,"The chemical reactions and pathways resulting in the breakdown of S-adenosylhomocysteine, forming homocysteine and then methionine."
leaf.voom5.module.signedhybrid_thistle1,GO:0009682,1.3391914649685507e-4,0.9999970704158182,3,33,induced systemic resistance,BP,0.01879332022505866,induced systemic resistance,A response to non-pathogenic bacteria that confers broad spectrum systemic resistance to disease that does not depend upon salicylic acid signaling.
leaf.voom5.module.signedhybrid_thistle1,GO:0001944,1.7689402608989446e-4,0.999995690435057,3,41,vasculature development,BP,0.023206629582817887,vasculature development,"The process whose specific outcome is the progression of the vasculature over time, from its formation to the mature structure. The vasculature is an interconnected tubular multi-tissue structure that contains fluid that is actively transported around the organism."
leaf.voom5.module.signedhybrid_thistle1,GO:0009699,1.7761738134117674e-4,0.9999957137707467,3,34,phenylpropanoid biosynthetic process,BP,0.023206629582817887,phenylpropanoid biosynthetic process,The chemical reactions and pathways resulting in the formation of aromatic derivatives of trans-cinnamic acid.
leaf.voom5.module.signedhybrid_thistle1,GO:0006541,2.0262962549569974e-4,0.9999948507892416,3,38,glutamine metabolic process,BP,0.025592121700106878,glutamine metabolic process,"The chemical reactions and pathways involving glutamine, 2-amino-4-carbamoylbutanoic acid."
leaf.voom5.module.signedhybrid_thistle1,GO:0006569,2.3766594510148237e-4,0.9999986750058715,2,7,tryptophan catabolic process,BP,0.02904891180611344,tryptophan catabolic process,"The chemical reactions and pathways resulting in the breakdown of tryptophan, the chiral amino acid 2-amino-3-(1H-indol-3-yl)propanoic acid."
leaf.voom5.module.signedhybrid_thistle1,GO:0033353,2.4808718306065265e-4,0.9999985866982368,2,7,S-adenosylmethionine cycle,BP,0.029375073019275402,S-adenosylmethionine cycle,"A cyclic series of interconversions involving S-adenosylmethionine, S-adenosyl-L-homocysteine, L-cysteine, and L-methionine. Couples utilization of the methyl group of SAM with recycling of the homocysteinyl group and regeneration of methionine."
leaf.voom5.module.signedhybrid_thistle1,GO:0046686,2.918983296250046e-4,0.9999435839688007,9,753,response to cadmium ion,BP,0.03351523548330734,response to cadmium ion,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus."
leaf.voom5.module.signedhybrid_thistle1,GO:0032259,3.718365317492386e-4,0.9999540139711186,6,324,methylation,BP,0.04143790055287838,methylation,The process in which a methyl group is covalently attached to a molecule.
leaf.voom5.module.signedhybrid_thistle1,GO:0009407,4.311570228542185e-4,0.9999854665817048,3,67,toxin catabolic process,BP,0.046675827416989536,toxin catabolic process,"The chemical reactions and pathways resulting in the breakdown of toxin, a poisonous compound (typically a protein) that is produced by cells or organisms and that can cause disease when introduced into the body or tissues of an organism."
leaf.voom5.module.signedhybrid_thistle1,GO:0009695,4.757483166502364e-4,0.9999836294682929,3,47,jasmonic acid biosynthetic process,BP,0.04936738547729297,jasmonic acid biosynthetic process,"The chemical reactions and pathways resulting in the formation of jasmonic acid, a fatty acid derivative."
leaf.voom5.module.signedhybrid_thistle1,GO:0009805,4.8207792627602005e-4,0.9999957332111294,2,11,coumarin biosynthetic process,BP,0.04936738547729297,coumarin biosynthetic process,"The chemical reactions and pathways resulting in the formation of coumarins, a class of compounds derived from the phenylacrylic skeleton of cinnamic acids."
leaf.voom5.module.signedhybrid_thistle2,GO:0016036,1.1212758653092215e-13,1,12,148,cellular response to phosphate starvation,BP,4.24851425365664e-10,cellular response to phosphate starvation,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of phosphate."
leaf.voom5.module.signedhybrid_thistle2,GO:0005986,9.199719514477727e-8,0.999999998593297,5,34,sucrose biosynthetic process,BP,1.7428868620178055e-4,sucrose biosynthetic process,"The chemical reactions and pathways resulting in the formation of sucrose, the disaccharide fructofuranosyl-glucopyranoside."
leaf.voom5.module.signedhybrid_thistle2,GO:0080040,1.9362261555355476e-7,0.9999999997433504,3,5,positive regulation of cellular response to phosphate starvation,BP,2.445453634441397e-4,positive regulation of cellular response to phosphate starvation,"Any process that activates or increases the frequency, rate or extent of cellular response to phosphate starvation."
leaf.voom5.module.signedhybrid_thistle2,GO:0071836,5.0273814108653895e-6,0.9999999696902162,3,10,nectar secretion,BP,0.0047621870414422405,nectar secretion,"The controlled release of a nectar by a cell or a tissue. Nectar is a fluid secreted by many angiosperms to promote pollination by providing a reward to pollinators. Nectar may also deter certain organisms from visiting or play other biological roles. Nectar is a complex solution that may include the following types of compounds: sugars, amino acids, organic acids, alkaloids, flavonoids, glycosides, vitamins, phenolics, metal ions, oils, free fatty acids, and proteins."
leaf.voom5.module.signedhybrid_thistle2,GO:0009247,1.0823390317715307e-5,0.9999999097230097,3,13,glycolipid biosynthetic process,BP,0.00820196518276466,glycolipid biosynthetic process,"The chemical reactions and pathways resulting in the formation of glycolipid, a class of 1,2-di-O-acylglycerols joined at oxygen 3 by a glycosidic linkage to a carbohydrate part (usually a mono-, di- or tri-saccharide)."
leaf.voom5.module.signedhybrid_thistle2,GO:0016311,7.653627136187815e-5,0.9999968853046517,4,74,dephosphorylation,BP,0.048332655365026046,dephosphorylation,The process of removing one or more phosphoric (ester or anhydride) residues from a molecule.
leaf.voom5.module.signedhybrid_yellow4,GO:0009772,1.2852583416798592e-11,1,5,17,photosynthetic electron transport in photosystem II,BP,4.869843856624987e-8,photosynthetic electron transport in photosystem II,"A photosynthetic electron transport chain in which electrons move from the primary electron acceptor (Quinone, Q) through a chain of electron transport molecules in the thylakoid membrane until they reach the ultimate electron acceptor of Photosystem II, which is plastocyanin (PC). The electron is then passed to the P700 chlorophyll a molecules of the reaction centre of photosystem I."
leaf.voom5.module.signedhybrid_yellow4,GO:0019684,6.60833622882973e-11,1,5,23,"photosynthesis, light reaction",BP,1.2519492985517924e-7,"photosynthesis, light reaction","The light reactions of photosynthesis, which take place in photosystems II and I. Light energy is harvested and used to power the transfer of electrons among a series of electron donors and acceptors. The final electron acceptor is NADP+, which is reduced to NADPH. NADPH generated from light reactions is used in sugar synthesis in dark reactions. Light reactions also generate a proton motive force across the thylakoid membrane, and the proton gradient is used to synthesize ATP. There are two chemical reactions involved in the light reactions: water oxidation in photosystem II, and NADP reduction in photosystem I."
leaf.voom5.module.signedhybrid_yellow4,GO:0018298,2.3461699679031948e-8,0.9999999997245135,5,69,protein-chromophore linkage,BP,2.963212669461735e-5,protein-chromophore linkage,The covalent or noncovalent attachment of a chromophore to a protein.
leaf.voom5.module.signedhybrid_yellow4,GO:0006354,3.510079459840258e-7,0.9999999991092121,3,12,"DNA-templated transcription, elongation",BP,3.3249227683336844e-4,"DNA-templated transcription, elongation",The extension of an RNA molecule after transcription initiation and promoter clearance at a DNA-dependent RNA polymerase promoter by the addition of ribonucleotides catalyzed by an RNA polymerase.
leaf.voom5.module.signedhybrid_yellow4,GO:0006119,2.2492637327471923e-6,1,2,2,oxidative phosphorylation,BP,0.0017044920566758222,oxidative phosphorylation,"The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis."
