Compound_id,PC,loading,Compound_common_name,Compound_synonyms,Molecular_weight,Chemical_formula,Smiles,Links,EC,Reaction_equation,Pathway,Pathway-id,Pathway-name,Reaction-id,Protein-id,Protein-name,Gene-id,Gene-name
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-8836-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-8836,Brara.B01987
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-9873-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-9873,Brara.C03598
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-10258-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-10258,Brara.D00936
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-10260-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-10260,Brara.D00948
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-10288-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-10288,Brara.D01177
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-10289-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-10289,Brara.D01178
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-10296-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-10296,Brara.D01220
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-11883-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-11883,Brara.F03075
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-12289-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-12289,Brara.G01450
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-12595-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-12595,Brara.G02972
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-12596-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-12596,Brara.G02973
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12695,G4K-12597-MONOMER,2-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-12597,Brara.G02974
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-8836-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-8836,Brara.B01987
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-9873-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-9873,Brara.C03598
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-10258-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-10258,Brara.D00936
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-10260-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-10260,Brara.D00948
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-10288-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-10288,Brara.D01177
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-10289-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-10289,Brara.D01178
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-10296-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-10296,Brara.D01220
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-11883-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-11883,Brara.F03075
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-12289-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-12289,Brara.G01450
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-12595-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-12595,Brara.G02972
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-12596-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-12596,Brara.G02973
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12699,G4K-12597-MONOMER,4-methylumbelliferyl glucoside 6'-O malonyltransferase,G4K-12597,Brara.G02974
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-8836-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-8836,Brara.B01987
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-9873-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-9873,Brara.C03598
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-10258-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-10258,Brara.D00936
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-10260-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-10260,Brara.D00948
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-10288-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-10288,Brara.D01177
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-10289-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-10289,Brara.D01178
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-10296-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-10296,Brara.D01220
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-11883-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-11883,Brara.F03075
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-12289-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-12289,Brara.G01450
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-12595-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-12595,Brara.G02972
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-12596-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-12596,Brara.G02973
L-ORNITHINE,leaf_PC2,0.06525570259437993,L-ornithine,"Ornithine*2, 5-diaminovaleric acid*2, 5-diaminopentanoic acid*2, 5-diaminopentanoate*&alpha;,&delta;-diaminovaleric acid",133.17,C5 H13 N2 O2,C(=O)([O-])C([N+])CCC[N+],REFMET:Ornithine*BIGG:orn*METABOLIGHTS:MTBLC46911*HMDB:HMDB00214*CHEMSPIDER:5360242*CHEBI:46911*LIGAND-CPD:C00077*PUBCHEM:6992088,EC-2.3.1,L-ornithine  ->  N5-acetyl-L-ornithine,L-Ndelta-acetylornithine biosynthesis,PWY-6930,phenolic malonylglucosides biosynthesis,RXN-12697,G4K-12597-MONOMER,1-naphthol glucoside glucoside 6'-O malonyltransferase,G4K-12597,Brara.G02974
